,bikeid,HarvestTime,id,name,max,min,bikeid,battery,ebikestateid,name
1113,43,2021-04-30 06:15:01,1,Perfect,100,60,43,81,2,Normal
1114,44,2021-04-30 06:15:01,4,Dead,0,0,44,0,2,Normal
1115,45,2021-04-30 06:15:01,1,Perfect,100,60,45,78,2,Normal
1116,48,2021-04-30 06:15:01,1,Perfect,100,60,48,78,2,Normal
1117,50,2021-04-30 06:15:01,2,Good,59,20,50,41,2,Normal
1118,52,2021-04-30 06:15:01,1,Perfect,100,60,52,63,2,Normal
1119,53,2021-04-30 06:15:01,2,Good,59,20,53,46,2,Normal
1120,55,2021-04-30 06:15:01,2,Good,59,20,55,52,5,Laying on the ground
1121,56,2021-04-30 06:15:01,1,Perfect,100,60,56,66,2,Normal
1122,59,2021-04-30 06:15:01,2,Good,59,20,59,37,2,Normal
1123,60,2021-04-30 06:15:01,2,Good,59,20,60,28,2,Normal
1124,61,2021-04-30 06:15:01,2,Good,59,20,61,32,2,Normal
1125,63,2021-04-30 06:15:01,2,Good,59,20,63,36,2,Normal
1126,66,2021-04-30 06:15:01,1,Perfect,100,60,66,62,2,Normal
1127,69,2021-04-30 06:15:01,2,Good,59,20,69,47,2,Normal
1128,71,2021-04-30 06:15:01,2,Good,59,20,71,35,2,Normal
1129,73,2021-04-30 06:15:01,2,Good,59,20,73,53,2,Normal
1130,74,2021-04-30 06:15:01,1,Perfect,100,60,74,75,2,Normal
1131,75,2021-04-30 06:15:01,1,Perfect,100,60,75,66,2,Normal
1132,76,2021-04-30 06:15:01,1,Perfect,100,60,76,76,2,Normal
1133,80,2021-04-30 06:15:01,1,Perfect,100,60,80,73,2,Normal
1134,82,2021-04-30 06:15:01,1,Perfect,100,60,82,76,2,Normal
1135,83,2021-04-30 06:15:01,2,Good,59,20,83,47,2,Normal
1136,85,2021-04-30 06:15:01,1,Perfect,100,60,85,67,2,Normal
1137,86,2021-04-30 06:15:01,1,Perfect,100,60,86,85,2,Normal
1138,87,2021-04-30 06:15:01,2,Good,59,20,87,42,2,Normal
1139,90,2021-04-30 06:15:01,2,Good,59,20,90,45,2,Normal
1140,92,2021-04-30 06:15:01,1,Perfect,100,60,92,78,2,Normal
1141,93,2021-04-30 06:15:01,1,Perfect,100,60,93,93,2,Normal
1142,94,2021-04-30 06:15:01,1,Perfect,100,60,94,64,2,Normal
1143,95,2021-04-30 06:15:01,2,Good,59,20,95,44,2,Normal
1144,96,2021-04-30 06:15:01,1,Perfect,100,60,96,68,2,Normal
1145,99,2021-04-30 06:15:01,2,Good,59,20,99,46,2,Normal
1146,102,2021-04-30 06:15:01,1,Perfect,100,60,102,87,2,Normal
1147,103,2021-04-30 06:15:01,1,Perfect,100,60,103,65,2,Normal
1148,104,2021-04-30 06:15:01,1,Perfect,100,60,104,78,2,Normal
1149,106,2021-04-30 06:15:01,1,Perfect,100,60,106,78,2,Normal
1150,111,2021-04-30 06:15:01,1,Perfect,100,60,111,67,2,Normal
1151,114,2021-04-30 06:15:01,1,Perfect,100,60,114,78,2,Normal
1152,116,2021-04-30 06:15:01,2,Good,59,20,116,42,2,Normal
1153,117,2021-04-30 06:15:01,2,Good,59,20,117,41,2,Normal
1154,120,2021-04-30 06:15:01,2,Good,59,20,120,46,2,Normal
1155,124,2021-04-30 06:15:01,1,Perfect,100,60,124,76,5,Laying on the ground
1156,5,2021-04-30 06:20:02,1,Perfect,100,60,5,68,2,Normal
1157,6,2021-04-30 06:20:02,2,Good,59,20,6,54,2,Normal
1158,7,2021-04-30 06:20:02,1,Perfect,100,60,7,65,2,Normal
1159,8,2021-04-30 06:20:02,1,Perfect,100,60,8,66,2,Normal
1160,9,2021-04-30 06:20:02,1,Perfect,100,60,9,74,2,Normal
1161,10,2021-04-30 06:20:02,1,Perfect,100,60,10,71,2,Normal
1162,12,2021-04-30 06:20:02,1,Perfect,100,60,12,62,2,Normal
1163,13,2021-04-30 06:20:02,1,Perfect,100,60,13,77,2,Normal
1164,14,2021-04-30 06:20:02,2,Good,59,20,14,45,2,Normal
1165,16,2021-04-30 06:20:02,4,Dead,0,0,16,0,2,Normal
1166,17,2021-04-30 06:20:02,2,Good,59,20,17,48,2,Normal
1167,18,2021-04-30 06:20:02,2,Good,59,20,18,46,2,Normal
1168,19,2021-04-30 06:20:02,1,Perfect,100,60,19,80,2,Normal
1169,20,2021-04-30 06:20:02,1,Perfect,100,60,20,75,2,Normal
1170,21,2021-04-30 06:20:02,1,Perfect,100,60,21,76,2,Normal
1171,22,2021-04-30 06:20:02,1,Perfect,100,60,22,67,2,Normal
1172,25,2021-04-30 06:20:02,4,Dead,0,0,25,0,2,Normal
1173,26,2021-04-30 06:20:02,1,Perfect,100,60,26,86,2,Normal
1174,27,2021-04-30 06:20:02,2,Good,59,20,27,53,2,Normal
1175,30,2021-04-30 06:20:02,1,Perfect,100,60,30,67,2,Normal
1176,31,2021-04-30 06:20:02,2,Good,59,20,31,41,2,Normal
1177,33,2021-04-30 06:20:02,2,Good,59,20,33,57,2,Normal
1178,35,2021-04-30 06:20:02,2,Good,59,20,35,47,2,Normal
1179,41,2021-04-30 06:20:02,1,Perfect,100,60,41,81,2,Normal
1180,42,2021-04-30 06:20:02,1,Perfect,100,60,42,77,2,Normal
1181,43,2021-04-30 06:20:02,1,Perfect,100,60,43,81,2,Normal
1182,44,2021-04-30 06:20:02,4,Dead,0,0,44,0,2,Normal
1183,45,2021-04-30 06:20:02,1,Perfect,100,60,45,78,2,Normal
1184,48,2021-04-30 06:20:02,1,Perfect,100,60,48,78,2,Normal
1185,50,2021-04-30 06:20:02,2,Good,59,20,50,41,2,Normal
1186,52,2021-04-30 06:20:02,1,Perfect,100,60,52,63,2,Normal
1187,53,2021-04-30 06:20:02,2,Good,59,20,53,46,2,Normal
1188,55,2021-04-30 06:20:02,2,Good,59,20,55,52,5,Laying on the ground
1189,56,2021-04-30 06:20:02,1,Perfect,100,60,56,66,2,Normal
1190,59,2021-04-30 06:20:02,2,Good,59,20,59,37,2,Normal
1191,60,2021-04-30 06:20:02,2,Good,59,20,60,28,2,Normal
1192,61,2021-04-30 06:20:02,2,Good,59,20,61,32,2,Normal
1193,63,2021-04-30 06:20:02,2,Good,59,20,63,36,2,Normal
1194,66,2021-04-30 06:20:02,1,Perfect,100,60,66,62,2,Normal
1195,69,2021-04-30 06:20:02,2,Good,59,20,69,47,2,Normal
1196,71,2021-04-30 06:20:02,2,Good,59,20,71,35,2,Normal
1197,73,2021-04-30 06:20:02,2,Good,59,20,73,53,2,Normal
1198,74,2021-04-30 06:20:02,1,Perfect,100,60,74,75,2,Normal
1199,75,2021-04-30 06:20:02,1,Perfect,100,60,75,66,2,Normal
1200,76,2021-04-30 06:20:02,1,Perfect,100,60,76,76,2,Normal
1201,80,2021-04-30 06:20:02,1,Perfect,100,60,80,73,2,Normal
1202,82,2021-04-30 06:20:02,1,Perfect,100,60,82,76,2,Normal
1203,83,2021-04-30 06:20:02,2,Good,59,20,83,47,2,Normal
1204,85,2021-04-30 06:20:02,1,Perfect,100,60,85,67,2,Normal
1205,86,2021-04-30 06:20:02,1,Perfect,100,60,86,85,2,Normal
1206,87,2021-04-30 06:20:02,2,Good,59,20,87,42,2,Normal
1207,90,2021-04-30 06:20:02,2,Good,59,20,90,45,2,Normal
1208,92,2021-04-30 06:20:02,1,Perfect,100,60,92,78,2,Normal
1209,93,2021-04-30 06:20:02,1,Perfect,100,60,93,93,2,Normal
1210,94,2021-04-30 06:20:02,1,Perfect,100,60,94,64,2,Normal
1211,95,2021-04-30 06:20:02,2,Good,59,20,95,44,2,Normal
1212,96,2021-04-30 06:20:02,1,Perfect,100,60,96,68,2,Normal
1213,99,2021-04-30 06:20:02,2,Good,59,20,99,46,2,Normal
1214,102,2021-04-30 06:20:02,1,Perfect,100,60,102,87,2,Normal
1215,103,2021-04-30 06:20:02,1,Perfect,100,60,103,65,2,Normal
1216,104,2021-04-30 06:20:02,1,Perfect,100,60,104,78,2,Normal
1217,106,2021-04-30 06:20:02,1,Perfect,100,60,106,78,2,Normal
1218,111,2021-04-30 06:20:02,1,Perfect,100,60,111,67,2,Normal
1219,114,2021-04-30 06:20:02,1,Perfect,100,60,114,78,2,Normal
1220,116,2021-04-30 06:20:02,2,Good,59,20,116,42,2,Normal
1221,117,2021-04-30 06:20:02,2,Good,59,20,117,41,2,Normal
1222,120,2021-04-30 06:20:02,2,Good,59,20,120,46,2,Normal
1223,124,2021-04-30 06:20:02,1,Perfect,100,60,124,76,5,Laying on the ground
1224,5,2021-04-30 06:25:02,1,Perfect,100,60,5,68,2,Normal
1225,6,2021-04-30 06:25:02,2,Good,59,20,6,54,2,Normal
1226,7,2021-04-30 06:25:02,1,Perfect,100,60,7,65,2,Normal
1227,8,2021-04-30 06:25:02,1,Perfect,100,60,8,66,2,Normal
1228,9,2021-04-30 06:25:02,1,Perfect,100,60,9,74,2,Normal
1229,10,2021-04-30 06:25:02,1,Perfect,100,60,10,71,2,Normal
1230,12,2021-04-30 06:25:02,1,Perfect,100,60,12,62,2,Normal
1231,13,2021-04-30 06:25:02,1,Perfect,100,60,13,77,2,Normal
1232,14,2021-04-30 06:25:02,2,Good,59,20,14,45,2,Normal
1233,16,2021-04-30 06:25:02,4,Dead,0,0,16,0,2,Normal
1234,17,2021-04-30 06:25:02,2,Good,59,20,17,48,2,Normal
1235,18,2021-04-30 06:25:02,2,Good,59,20,18,46,2,Normal
1236,19,2021-04-30 06:25:02,1,Perfect,100,60,19,80,2,Normal
1237,20,2021-04-30 06:25:02,1,Perfect,100,60,20,75,2,Normal
1238,21,2021-04-30 06:25:02,1,Perfect,100,60,21,76,2,Normal
1239,22,2021-04-30 06:25:02,1,Perfect,100,60,22,67,2,Normal
1240,25,2021-04-30 06:25:02,4,Dead,0,0,25,0,2,Normal
1241,26,2021-04-30 06:25:02,1,Perfect,100,60,26,86,2,Normal
1242,27,2021-04-30 06:25:02,2,Good,59,20,27,53,2,Normal
1243,30,2021-04-30 06:25:02,1,Perfect,100,60,30,67,2,Normal
1244,31,2021-04-30 06:25:02,2,Good,59,20,31,41,2,Normal
1245,33,2021-04-30 06:25:02,2,Good,59,20,33,57,2,Normal
1246,35,2021-04-30 06:25:02,2,Good,59,20,35,47,2,Normal
1247,41,2021-04-30 06:25:02,1,Perfect,100,60,41,81,2,Normal
1248,42,2021-04-30 06:25:02,1,Perfect,100,60,42,77,2,Normal
1249,43,2021-04-30 06:25:02,1,Perfect,100,60,43,81,2,Normal
1250,44,2021-04-30 06:25:02,4,Dead,0,0,44,0,2,Normal
1251,45,2021-04-30 06:25:02,1,Perfect,100,60,45,78,2,Normal
1252,48,2021-04-30 06:25:02,1,Perfect,100,60,48,78,2,Normal
1253,50,2021-04-30 06:25:02,2,Good,59,20,50,41,2,Normal
1254,52,2021-04-30 06:25:02,1,Perfect,100,60,52,63,2,Normal
1255,53,2021-04-30 06:25:02,2,Good,59,20,53,46,2,Normal
1256,55,2021-04-30 06:25:02,2,Good,59,20,55,52,5,Laying on the ground
1257,56,2021-04-30 06:25:02,1,Perfect,100,60,56,66,2,Normal
1258,59,2021-04-30 06:25:02,2,Good,59,20,59,37,2,Normal
1259,60,2021-04-30 06:25:02,2,Good,59,20,60,28,2,Normal
1260,61,2021-04-30 06:25:02,2,Good,59,20,61,32,2,Normal
1261,63,2021-04-30 06:25:02,2,Good,59,20,63,36,2,Normal
1262,66,2021-04-30 06:25:02,1,Perfect,100,60,66,62,2,Normal
1263,69,2021-04-30 06:25:02,2,Good,59,20,69,47,2,Normal
1264,71,2021-04-30 06:25:02,2,Good,59,20,71,35,2,Normal
1265,73,2021-04-30 06:25:02,2,Good,59,20,73,53,2,Normal
1266,74,2021-04-30 06:25:02,1,Perfect,100,60,74,75,2,Normal
1267,75,2021-04-30 06:25:02,1,Perfect,100,60,75,66,2,Normal
1268,76,2021-04-30 06:25:02,1,Perfect,100,60,76,76,2,Normal
1269,80,2021-04-30 06:25:02,1,Perfect,100,60,80,73,2,Normal
1270,82,2021-04-30 06:25:02,1,Perfect,100,60,82,76,2,Normal
1271,83,2021-04-30 06:25:02,2,Good,59,20,83,47,2,Normal
1272,85,2021-04-30 06:25:02,1,Perfect,100,60,85,67,2,Normal
1273,86,2021-04-30 06:25:02,1,Perfect,100,60,86,85,2,Normal
1274,87,2021-04-30 06:25:02,2,Good,59,20,87,42,2,Normal
1275,90,2021-04-30 06:25:02,2,Good,59,20,90,45,2,Normal
1276,92,2021-04-30 06:25:02,1,Perfect,100,60,92,78,2,Normal
1277,93,2021-04-30 06:25:02,1,Perfect,100,60,93,93,2,Normal
1278,94,2021-04-30 06:25:02,1,Perfect,100,60,94,64,2,Normal
1279,95,2021-04-30 06:25:02,2,Good,59,20,95,44,2,Normal
1280,96,2021-04-30 06:25:02,1,Perfect,100,60,96,68,2,Normal
1281,99,2021-04-30 06:25:02,2,Good,59,20,99,46,2,Normal
1282,102,2021-04-30 06:25:02,1,Perfect,100,60,102,87,2,Normal
1283,103,2021-04-30 06:25:02,1,Perfect,100,60,103,65,2,Normal
1284,104,2021-04-30 06:25:02,1,Perfect,100,60,104,78,2,Normal
1285,106,2021-04-30 06:25:02,1,Perfect,100,60,106,78,2,Normal
1286,111,2021-04-30 06:25:02,1,Perfect,100,60,111,67,2,Normal
1287,114,2021-04-30 06:25:02,1,Perfect,100,60,114,78,2,Normal
1288,116,2021-04-30 06:25:02,2,Good,59,20,116,42,2,Normal
1289,117,2021-04-30 06:25:02,2,Good,59,20,117,41,2,Normal
1290,120,2021-04-30 06:25:02,2,Good,59,20,120,46,2,Normal
1291,124,2021-04-30 06:25:02,1,Perfect,100,60,124,76,5,Laying on the ground
1292,5,2021-04-30 06:30:02,1,Perfect,100,60,5,68,2,Normal
1293,6,2021-04-30 06:30:02,2,Good,59,20,6,54,2,Normal
1294,7,2021-04-30 06:30:02,1,Perfect,100,60,7,65,2,Normal
1295,8,2021-04-30 06:30:02,1,Perfect,100,60,8,66,2,Normal
1296,9,2021-04-30 06:30:02,1,Perfect,100,60,9,74,2,Normal
1297,10,2021-04-30 06:30:02,1,Perfect,100,60,10,71,2,Normal
1298,12,2021-04-30 06:30:02,1,Perfect,100,60,12,62,2,Normal
1299,13,2021-04-30 06:30:02,1,Perfect,100,60,13,77,2,Normal
1300,14,2021-04-30 06:30:02,2,Good,59,20,14,45,2,Normal
1301,16,2021-04-30 06:30:02,4,Dead,0,0,16,0,2,Normal
1302,17,2021-04-30 06:30:02,2,Good,59,20,17,48,2,Normal
1303,18,2021-04-30 06:30:02,2,Good,59,20,18,45,2,Normal
1304,19,2021-04-30 06:30:02,1,Perfect,100,60,19,80,2,Normal
1305,20,2021-04-30 06:30:02,1,Perfect,100,60,20,75,2,Normal
1306,21,2021-04-30 06:30:02,1,Perfect,100,60,21,76,2,Normal
1307,22,2021-04-30 06:30:02,1,Perfect,100,60,22,67,2,Normal
1308,25,2021-04-30 06:30:02,4,Dead,0,0,25,0,2,Normal
1309,26,2021-04-30 06:30:02,1,Perfect,100,60,26,86,2,Normal
1310,27,2021-04-30 06:30:02,2,Good,59,20,27,53,2,Normal
1311,30,2021-04-30 06:30:02,1,Perfect,100,60,30,67,2,Normal
1312,31,2021-04-30 06:30:02,2,Good,59,20,31,41,2,Normal
1313,33,2021-04-30 06:30:02,2,Good,59,20,33,57,2,Normal
1314,35,2021-04-30 06:30:02,2,Good,59,20,35,47,2,Normal
1315,41,2021-04-30 06:30:02,1,Perfect,100,60,41,81,2,Normal
1316,42,2021-04-30 06:30:02,1,Perfect,100,60,42,77,2,Normal
1317,43,2021-04-30 06:30:02,1,Perfect,100,60,43,81,2,Normal
1318,44,2021-04-30 06:30:02,4,Dead,0,0,44,0,2,Normal
1319,45,2021-04-30 06:30:02,1,Perfect,100,60,45,78,2,Normal
1320,48,2021-04-30 06:30:02,1,Perfect,100,60,48,78,2,Normal
1321,50,2021-04-30 06:30:02,2,Good,59,20,50,41,2,Normal
1322,52,2021-04-30 06:30:02,1,Perfect,100,60,52,63,2,Normal
1323,53,2021-04-30 06:30:02,2,Good,59,20,53,46,2,Normal
1324,55,2021-04-30 06:30:02,2,Good,59,20,55,52,5,Laying on the ground
1325,56,2021-04-30 06:30:02,1,Perfect,100,60,56,66,2,Normal
1326,59,2021-04-30 06:30:02,2,Good,59,20,59,37,2,Normal
1327,60,2021-04-30 06:30:02,2,Good,59,20,60,28,2,Normal
1328,61,2021-04-30 06:30:02,2,Good,59,20,61,32,2,Normal
1329,63,2021-04-30 06:30:02,2,Good,59,20,63,36,2,Normal
1330,66,2021-04-30 06:30:02,1,Perfect,100,60,66,62,2,Normal
1331,69,2021-04-30 06:30:02,2,Good,59,20,69,47,2,Normal
1332,71,2021-04-30 06:30:02,2,Good,59,20,71,35,2,Normal
1333,73,2021-04-30 06:30:02,2,Good,59,20,73,53,2,Normal
1334,74,2021-04-30 06:30:02,1,Perfect,100,60,74,75,2,Normal
1335,75,2021-04-30 06:30:02,1,Perfect,100,60,75,66,2,Normal
1336,76,2021-04-30 06:30:02,1,Perfect,100,60,76,76,2,Normal
1337,80,2021-04-30 06:30:02,1,Perfect,100,60,80,73,2,Normal
1338,82,2021-04-30 06:30:02,1,Perfect,100,60,82,76,2,Normal
1339,83,2021-04-30 06:30:02,2,Good,59,20,83,47,2,Normal
1340,85,2021-04-30 06:30:02,1,Perfect,100,60,85,67,2,Normal
1341,86,2021-04-30 06:30:02,1,Perfect,100,60,86,85,2,Normal
1342,87,2021-04-30 06:30:02,2,Good,59,20,87,42,2,Normal
1343,90,2021-04-30 06:30:02,2,Good,59,20,90,45,2,Normal
1344,92,2021-04-30 06:30:02,1,Perfect,100,60,92,78,2,Normal
1345,93,2021-04-30 06:30:02,1,Perfect,100,60,93,93,2,Normal
1346,94,2021-04-30 06:30:02,1,Perfect,100,60,94,64,2,Normal
1347,95,2021-04-30 06:30:02,2,Good,59,20,95,44,2,Normal
1348,96,2021-04-30 06:30:02,1,Perfect,100,60,96,68,2,Normal
1349,99,2021-04-30 06:30:02,2,Good,59,20,99,46,2,Normal
1350,102,2021-04-30 06:30:02,1,Perfect,100,60,102,87,2,Normal
1351,103,2021-04-30 06:30:02,1,Perfect,100,60,103,65,2,Normal
1352,104,2021-04-30 06:30:02,1,Perfect,100,60,104,78,2,Normal
1353,106,2021-04-30 06:30:02,1,Perfect,100,60,106,78,2,Normal
1354,111,2021-04-30 06:30:02,1,Perfect,100,60,111,67,2,Normal
1355,114,2021-04-30 06:30:02,1,Perfect,100,60,114,78,2,Normal
1356,116,2021-04-30 06:30:02,2,Good,59,20,116,42,2,Normal
1357,117,2021-04-30 06:30:02,2,Good,59,20,117,41,2,Normal
1358,120,2021-04-30 06:30:02,2,Good,59,20,120,46,2,Normal
1359,124,2021-04-30 06:30:02,1,Perfect,100,60,124,76,5,Laying on the ground
1360,5,2021-04-30 06:35:02,1,Perfect,100,60,5,68,2,Normal
1361,6,2021-04-30 06:35:02,2,Good,59,20,6,54,2,Normal
1362,7,2021-04-30 06:35:02,1,Perfect,100,60,7,65,2,Normal
1363,8,2021-04-30 06:35:02,1,Perfect,100,60,8,66,2,Normal
1364,9,2021-04-30 06:35:02,1,Perfect,100,60,9,74,2,Normal
1365,10,2021-04-30 06:35:02,1,Perfect,100,60,10,71,2,Normal
1366,12,2021-04-30 06:35:02,1,Perfect,100,60,12,62,2,Normal
1367,13,2021-04-30 06:35:02,1,Perfect,100,60,13,77,2,Normal
1368,14,2021-04-30 06:35:02,2,Good,59,20,14,45,2,Normal
1369,16,2021-04-30 06:35:02,4,Dead,0,0,16,0,2,Normal
1370,17,2021-04-30 06:35:02,2,Good,59,20,17,48,2,Normal
1371,18,2021-04-30 06:35:02,2,Good,59,20,18,45,2,Normal
1372,19,2021-04-30 06:35:02,1,Perfect,100,60,19,80,2,Normal
1373,20,2021-04-30 06:35:02,1,Perfect,100,60,20,75,2,Normal
1374,21,2021-04-30 06:35:02,1,Perfect,100,60,21,76,2,Normal
1375,22,2021-04-30 06:35:02,1,Perfect,100,60,22,66,2,Normal
1376,25,2021-04-30 06:35:02,4,Dead,0,0,25,0,2,Normal
1377,26,2021-04-30 06:35:02,1,Perfect,100,60,26,86,2,Normal
1378,27,2021-04-30 06:35:02,2,Good,59,20,27,53,2,Normal
1379,30,2021-04-30 06:35:02,1,Perfect,100,60,30,67,2,Normal
1380,31,2021-04-30 06:35:02,2,Good,59,20,31,41,2,Normal
1381,33,2021-04-30 06:35:02,2,Good,59,20,33,57,2,Normal
1382,35,2021-04-30 06:35:02,2,Good,59,20,35,47,2,Normal
1383,41,2021-04-30 06:35:02,1,Perfect,100,60,41,81,2,Normal
1384,42,2021-04-30 06:35:02,1,Perfect,100,60,42,77,2,Normal
1385,43,2021-04-30 06:35:02,1,Perfect,100,60,43,81,2,Normal
1386,44,2021-04-30 06:35:02,4,Dead,0,0,44,0,2,Normal
1387,45,2021-04-30 06:35:02,1,Perfect,100,60,45,78,2,Normal
1388,48,2021-04-30 06:35:02,1,Perfect,100,60,48,78,2,Normal
1389,50,2021-04-30 06:35:02,2,Good,59,20,50,41,2,Normal
1390,52,2021-04-30 06:35:02,1,Perfect,100,60,52,63,2,Normal
1391,53,2021-04-30 06:35:02,2,Good,59,20,53,46,2,Normal
1392,55,2021-04-30 06:35:02,2,Good,59,20,55,52,5,Laying on the ground
1393,56,2021-04-30 06:35:02,1,Perfect,100,60,56,66,2,Normal
1394,59,2021-04-30 06:35:02,2,Good,59,20,59,37,2,Normal
1395,60,2021-04-30 06:35:02,2,Good,59,20,60,28,2,Normal
1396,61,2021-04-30 06:35:02,2,Good,59,20,61,32,2,Normal
1397,63,2021-04-30 06:35:02,2,Good,59,20,63,36,2,Normal
1398,66,2021-04-30 06:35:02,1,Perfect,100,60,66,62,2,Normal
1399,69,2021-04-30 06:35:02,2,Good,59,20,69,47,2,Normal
1400,71,2021-04-30 06:35:02,2,Good,59,20,71,35,2,Normal
1401,73,2021-04-30 06:35:02,2,Good,59,20,73,53,2,Normal
1402,74,2021-04-30 06:35:02,1,Perfect,100,60,74,75,2,Normal
1403,75,2021-04-30 06:35:02,1,Perfect,100,60,75,66,2,Normal
1404,76,2021-04-30 06:35:02,1,Perfect,100,60,76,76,2,Normal
1405,80,2021-04-30 06:35:02,1,Perfect,100,60,80,73,2,Normal
1406,82,2021-04-30 06:35:02,1,Perfect,100,60,82,76,2,Normal
1407,83,2021-04-30 06:35:02,2,Good,59,20,83,47,2,Normal
1408,85,2021-04-30 06:35:02,1,Perfect,100,60,85,67,2,Normal
1409,86,2021-04-30 06:35:02,1,Perfect,100,60,86,85,2,Normal
1410,87,2021-04-30 06:35:02,2,Good,59,20,87,42,2,Normal
1411,90,2021-04-30 06:35:02,2,Good,59,20,90,45,2,Normal
1412,92,2021-04-30 06:35:02,1,Perfect,100,60,92,78,2,Normal
1413,93,2021-04-30 06:35:02,1,Perfect,100,60,93,93,2,Normal
1414,94,2021-04-30 06:35:02,1,Perfect,100,60,94,64,2,Normal
1415,95,2021-04-30 06:35:02,2,Good,59,20,95,44,2,Normal
1416,96,2021-04-30 06:35:02,1,Perfect,100,60,96,68,2,Normal
1417,99,2021-04-30 06:35:02,2,Good,59,20,99,46,2,Normal
1418,102,2021-04-30 06:35:02,1,Perfect,100,60,102,87,2,Normal
1419,103,2021-04-30 06:35:02,1,Perfect,100,60,103,65,2,Normal
1420,104,2021-04-30 06:35:02,1,Perfect,100,60,104,78,2,Normal
1421,106,2021-04-30 06:35:02,1,Perfect,100,60,106,78,2,Normal
1422,111,2021-04-30 06:35:02,1,Perfect,100,60,111,67,2,Normal
1423,114,2021-04-30 06:35:02,1,Perfect,100,60,114,78,2,Normal
1424,116,2021-04-30 06:35:02,2,Good,59,20,116,42,2,Normal
1425,117,2021-04-30 06:35:02,2,Good,59,20,117,41,2,Normal
1426,120,2021-04-30 06:35:02,2,Good,59,20,120,46,2,Normal
1427,124,2021-04-30 06:35:02,1,Perfect,100,60,124,76,5,Laying on the ground
1428,5,2021-04-30 06:40:02,1,Perfect,100,60,5,68,2,Normal
1429,6,2021-04-30 06:40:02,2,Good,59,20,6,54,2,Normal
1430,7,2021-04-30 06:40:02,1,Perfect,100,60,7,65,2,Normal
1431,8,2021-04-30 06:40:02,1,Perfect,100,60,8,66,2,Normal
1432,9,2021-04-30 06:40:02,1,Perfect,100,60,9,74,2,Normal
1433,10,2021-04-30 06:40:02,1,Perfect,100,60,10,71,2,Normal
1434,12,2021-04-30 06:40:02,1,Perfect,100,60,12,62,2,Normal
1435,13,2021-04-30 06:40:02,1,Perfect,100,60,13,77,2,Normal
1436,14,2021-04-30 06:40:02,2,Good,59,20,14,45,2,Normal
1437,16,2021-04-30 06:40:02,4,Dead,0,0,16,0,2,Normal
1438,17,2021-04-30 06:40:02,2,Good,59,20,17,48,2,Normal
1439,18,2021-04-30 06:40:02,2,Good,59,20,18,45,2,Normal
1440,19,2021-04-30 06:40:02,1,Perfect,100,60,19,80,2,Normal
1441,20,2021-04-30 06:40:02,1,Perfect,100,60,20,75,2,Normal
1442,21,2021-04-30 06:40:02,1,Perfect,100,60,21,76,2,Normal
1443,22,2021-04-30 06:40:02,1,Perfect,100,60,22,66,2,Normal
1444,25,2021-04-30 06:40:02,4,Dead,0,0,25,0,2,Normal
1445,26,2021-04-30 06:40:02,1,Perfect,100,60,26,86,2,Normal
1446,27,2021-04-30 06:40:02,2,Good,59,20,27,53,2,Normal
1447,30,2021-04-30 06:40:02,1,Perfect,100,60,30,67,2,Normal
1448,31,2021-04-30 06:40:02,2,Good,59,20,31,41,2,Normal
1449,33,2021-04-30 06:40:02,2,Good,59,20,33,57,2,Normal
1450,35,2021-04-30 06:40:02,2,Good,59,20,35,47,2,Normal
1451,41,2021-04-30 06:40:02,1,Perfect,100,60,41,81,2,Normal
1452,42,2021-04-30 06:40:02,1,Perfect,100,60,42,77,2,Normal
1453,43,2021-04-30 06:40:02,1,Perfect,100,60,43,81,2,Normal
1454,44,2021-04-30 06:40:02,4,Dead,0,0,44,0,2,Normal
1455,45,2021-04-30 06:40:02,1,Perfect,100,60,45,78,2,Normal
1456,48,2021-04-30 06:40:02,1,Perfect,100,60,48,78,2,Normal
1457,50,2021-04-30 06:40:02,2,Good,59,20,50,41,2,Normal
1458,52,2021-04-30 06:40:02,1,Perfect,100,60,52,63,2,Normal
1459,53,2021-04-30 06:40:02,2,Good,59,20,53,46,2,Normal
1460,55,2021-04-30 06:40:02,2,Good,59,20,55,52,5,Laying on the ground
1461,56,2021-04-30 06:40:02,1,Perfect,100,60,56,66,2,Normal
1462,59,2021-04-30 06:40:02,2,Good,59,20,59,37,2,Normal
1463,60,2021-04-30 06:40:02,2,Good,59,20,60,28,2,Normal
1464,61,2021-04-30 06:40:02,2,Good,59,20,61,32,2,Normal
1465,63,2021-04-30 06:40:02,2,Good,59,20,63,36,2,Normal
1466,66,2021-04-30 06:40:02,1,Perfect,100,60,66,62,2,Normal
1467,69,2021-04-30 06:40:02,2,Good,59,20,69,47,2,Normal
1468,71,2021-04-30 06:40:02,2,Good,59,20,71,35,2,Normal
1469,73,2021-04-30 06:40:02,2,Good,59,20,73,53,2,Normal
1470,74,2021-04-30 06:40:02,1,Perfect,100,60,74,75,2,Normal
1471,75,2021-04-30 06:40:02,1,Perfect,100,60,75,66,2,Normal
1472,76,2021-04-30 06:40:02,1,Perfect,100,60,76,76,2,Normal
1473,80,2021-04-30 06:40:02,1,Perfect,100,60,80,73,2,Normal
1474,82,2021-04-30 06:40:02,1,Perfect,100,60,82,76,2,Normal
1475,83,2021-04-30 06:40:02,2,Good,59,20,83,47,2,Normal
1476,85,2021-04-30 06:40:02,1,Perfect,100,60,85,67,2,Normal
