id_wing,s_wing,wing,dg_wing,area,peri,e_len_axe1,max_len_axe1,devmax_cent_axe1,m2_axe1,m3_axe1,m4_axe1,stdm2_axe1,stdm3_axe1,stdm4_axe1,e_len_axe2,max_len_axe2,devmax_cent_axe2,m2_axe2,m3_axe2,m4_axe2,stdm2_axe2,stdm3_axe2,stdm4_axe2,sex,tribe,genus,geno1,geno2,seg
MJ97.0134-v_Post_d,v,Post,d,685939.0,3495.0247,1185.1875,1197.0,6.2205,313532798534.0,263448825940106.0,2.36917098256169e+17,0.56481,0.60726,0.64045,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0134-v_Post_g,v,Post,g,677039.0,3443.2085,1174.9557,1167.0,-2.6296,301128075983.0,250000337603563.0,2.22127353050548e+17,0.57148,0.6147600000000001,0.64852,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0135-d_Ant_d,d,Ant,d,814612.0,4060.3355,1515.8452,1560.0,111.84100000000001,729939992381.0,825119781000057.0,9.87242818375381e+17,0.6068,0.64377,0.6725800000000001,714.5809,775.0,-3.7042,124386790215.0,62051761625879.0,3.36054473049336e+16,0.50421,0.54697,0.58152,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0135-d_Ant_g,d,Ant,g,804551.0,4044.0167,1502.5592,1555.0,122.1414,711599719187.0,798627279611623.0,9.48708089026496e+17,0.6048,0.6415,0.67014,711.5177,779.0,-5.9895,123897788611.0,61818746493981.0,3.34603112653274e+16,0.50375,0.54574,0.5797,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0135-d_Post_d,d,Post,d,518756.0,3149.1942,1080.0008,1080.0,72.3884,201379320224.0,154946316301998.0,1.27278720392371e+17,0.5769,0.6189399999999999,0.65167,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0135-d_Post_g,d,Post,g,518494.0,3175.579,1053.3704,1069.0,47.9109,193959979460.0,146286506804878.0,1.17810404211213e+17,0.57215,0.61354,0.64585,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0135-v_Ant_d,v,Ant,d,806784.0,4017.3649,1503.3059,1555.0,109.8702,712508845972.0,799297691347402.0,9.49125210831472e+17,0.60435,0.6410899999999999,0.66975,713.1951,782.0,-5.0709,125000550365.0,62548048862521.0,3.39530630106773e+16,0.50335,0.54527,0.57919,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0135-v_Ant_g,v,Ant,g,815109.0,4048.3355,1514.9343,1557.0,109.641,726277303954.0,819188118685746.0,9.7809950115028e+17,0.60625,0.6433300000000001,0.6722100000000001,715.2113,777.0,-15.5759,124431961508.0,62087088184026.0,3.36315228237056e+16,0.50285,0.54556,0.58005,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0135-v_Post_d,v,Post,d,517357.0,3218.4491,1051.901,1068.0,49.4987,193108866052.0,145464832737104.0,1.17003079035969e+17,0.57205,0.61341,0.6457,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0135-v_Post_g,v,Post,g,516054.0,3109.6379,1078.9481,1078.0,58.6316,197856442859.0,151546357475713.0,1.2394012574885e+17,0.57439,0.61659,0.6494,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0136-d_Ant_d,d,Ant,d,824119.0,4085.6147,1549.8876,1592.0,136.8748,765437976523.0,881091911175175.0,1.07286092479269e+18,0.60536,0.6422899999999999,0.67096,717.2518,787.0,-58.0245,125070105811.0,62717437467711.0,3.43144339139785e+16,0.495,0.53847,0.57398,m,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0136-d_Ant_g,d,Ant,g,839012.0,4313.9721,1582.8596,1679.0,136.8084,903932693975.0,1104535867793090.0,1.42474866895491e+18,0.61821,0.65276,0.67989,718.1904,789.0,-70.6709,126609025877.0,63408438707613.0,3.46584139543277e+16,0.49235,0.53586,0.57139,m,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0136-d_Post_d,d,Post,d,570681.0,3258.1131,1072.3547,1114.0,-41.7015,230771999543.0,180424927686625.0,1.50970010253789e+17,0.5708300000000001,0.61153,0.64378,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0136-d_Post_g,d,Post,g,574419.0,3166.8582,1084.3138,1093.0,17.4246,212503113602.0,161521071964484.0,1.31484282662751e+17,0.55648,0.5994,0.63284,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0136-v_Ant_d,v,Ant,d,840516.0,4292.1416,1585.3584,1681.0,134.0743,905323617303.0,1106746181174720.0,1.42845582906087e+18,0.61739,0.65203,0.6792199999999999,717.2648,786.0,-56.5084,126691271434.0,63375287476602.0,3.45862306580744e+16,0.49394,0.5374899999999999,0.57302,m,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0136-v_Ant_g,v,Ant,g,825176.0,4089.7152,1549.8652,1591.0,114.7898,762176313865.0,875723714337687.0,1.06459692865218e+18,0.60407,0.64112,0.66987,717.7312,789.0,-58.725,125097834124.0,62729702086808.0,3.43228395887724e+16,0.49349,0.53691,0.57238,m,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0136-v_Post_d,v,Post,d,574528.0,3178.4318,1084.9041,1092.0,18.1275,212782936048.0,161820292559174.0,1.31795962819044e+17,0.5573,0.60028,0.63376,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0136-v_Post_g,v,Post,g,569197.0,3227.9465,1069.3963,1110.0,16.4961,223340942903.0,172638484769923.0,1.42857700557968e+17,0.56433,0.6053,0.63766,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0138-d_Ant_d,d,Ant,d,893587.0,4303.8229,1601.5366,1628.0,147.4207,927511946919.0,1120606444884020.0,1.42982288392717e+18,0.6258,0.6624,0.69085,752.6935,825.0,-14.4434,153494336335.0,81177453411103.0,4.66910373668568e+16,0.50237,0.54489,0.57952,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0138-d_Ant_g,d,Ant,g,889729.0,4240.3254,1606.5497,1654.0,140.9201,940304180187.0,1144735605378560.0,1.47164675179893e+18,0.62154,0.65758,0.68565,746.7775,816.0,-0.20695,146989601643.0,76563539983115.0,4.33974322070638e+16,0.49811000000000005,0.54104,0.57592,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0138-d_Post_d,d,Post,d,614132.0,3211.1841,1163.6847,1180.0,127.8514,282029953220.0,235197757437784.0,2.09302471751676e+17,0.57429,0.61543,0.64751,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0138-d_Post_g,d,Post,g,612009.0,3269.7039,1159.04,1171.0,70.0146,273868868076.0,226265822187398.0,1.99579829303351e+17,0.57126,0.6129100000000001,0.6453300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0138-v_Ant_d,v,Ant,d,890129.0,4297.4553,1605.4522,1654.0,155.6792,942527894220.0,1148014700258040.0,1.47649548469429e+18,0.6221399999999999,0.6581100000000001,0.68613,747.5736,818.0,10.2483,147491137141.0,76916132515999.0,4.36439121860036e+16,0.49763,0.54047,0.57526,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0138-v_Ant_g,v,Ant,g,893187.0,4310.7102,1601.1077,1627.0,145.9553,926120321525.0,1118494278467350.0,1.42668959654325e+18,0.6258600000000001,0.6624899999999999,0.69097,752.3556,825.0,-15.036,152472103190.0,80471078699870.0,4.61978440795574e+16,0.5008100000000001,0.5433899999999999,0.57805,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0138-v_Post_d,v,Post,d,610969.0,3274.3729,1157.6102,1170.0,66.3769,273003751199.0,225370779868807.0,1.98637578614247e+17,0.57133,0.61297,0.6453899999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0138-v_Post_g,v,Post,g,612963.0,3216.8999,1162.3964,1180.0,96.2135,281134172527.0,234281900755225.0,2.08341017208126e+17,0.57393,0.61502,0.64707,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0139-d_Ant_d,d,Ant,d,978416.0,4526.0239,1628.4097,1697.0,131.5631,1085897326459.0,1351397763288420.0,1.77613097641801e+18,0.6208,0.65625,0.684,805.3886,885.0,34.4078,193440210223.0,109395775446621.0,6.71675846425648e+16,0.50242,0.5443600000000001,0.57838,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0139-d_Ant_g,d,Ant,g,991140.0,4514.9112,1619.0564,1689.0,115.8011,1091973253293.0,1353107567777840.0,1.77054288462898e+18,0.62145,0.6568,0.68448,821.2605,902.0,32.2814,203996880950.0,117699301748046.0,7.37335051670865e+16,0.5029600000000001,0.54493,0.579,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0139-d_Post_d,d,Post,d,704617.0,3743.5517,1193.5743,1215.0,116.8918,331888338365.0,281826179829921.0,2.55741520159636e+17,0.56486,0.60641,0.63883,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0139-d_Post_g,d,Post,g,709753.0,3758.0786,1192.4489999999998,1224.0,111.7853,353962677828.0,306358588772728.0,2.83006462519519e+17,0.57696,0.61744,0.64922,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0139-v_Ant_d,v,Ant,d,990401.0,4500.2249,1616.9104,1687.0,134.3214,1089738077581.0,1349340157739890.0,1.76438977939138e+18,0.62179,0.65714,0.68483,821.3579,903.0,31.8471,203391178040.0,117267310410504.0,7.34123868998034e+16,0.50185,0.54379,0.5778300000000001,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0139-v_Ant_g,v,Ant,g,982037.0,4549.7295,1632.0358,1699.0,127.9028,1090246821316.0,1357925314763140.0,1.78653460240876e+18,0.62016,0.65573,0.6835600000000001,806.5155,885.0,30.6496,194044510515.0,109813885233695.0,6.74958250076833e+16,0.5022800000000001,0.54438,0.57855,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0139-v_Post_d,v,Post,d,706024.0,3678.3801,1188.3216,1208.0,119.0655,344250728745.0,295301038746077.0,2.7042829039049e+17,0.57804,0.61908,0.6512399999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0139-v_Post_g,v,Post,g,701343.0,3667.3679,1185.2226,1214.0,120.6782,336756502657.0,287079811022599.0,2.61261991338836e+17,0.5707899999999999,0.61161,0.64353,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,marsaeus,phasiana,w
MJ97.0141-d_Ant_d,d,Ant,d,1099261.0,4799.1854,1791.1896,1847.0,103.7127,1383302833524.0,1852656156974690.0,2.62823520768616e+18,0.60735,0.64431,0.67325,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0141-d_Ant_g,d,Ant,g,1106787.0,4827.7955,1788.5742,1850.0,126.7001,1431274287716.0,1934648942249890.0,2.76774977861687e+18,0.61469,0.6511399999999999,0.67974,821.2038,907.0,50.1517,236046085869.0,137316226493415.0,8.64489003793079e+16,0.50917,0.54989,0.58286,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0141-d_Post_d,d,Post,d,705604.0,3592.2379,1194.7181,1207.0,27.4731,336404658447.0,287567843136497.0,2.63054404497818e+17,0.57206,0.61426,0.6473899999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0141-d_Post_g,d,Post,g,716524.0,3610.0369,1201.935,1200.0,24.9152,335830681241.0,286285522293977.0,2.61483605458572e+17,0.5705100000000001,0.6137699999999999,0.6477,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0141-v_Ant_d,v,Ant,d,1108341.0,4859.7123,1790.1919,1849.0,129.489,1420267321218.0,1913956544883320.0,2.73049304741238e+18,0.61223,0.64886,0.67757,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0141-v_Ant_g,v,Ant,g,1102502.0,4843.8372,1794.2972,1851.0,127.5973,1388639340736.0,1861625535119020.0,2.64411821731005e+18,0.60632,0.6433300000000001,0.6723100000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0141-v_Post_d,v,Post,d,717004.0,3644.0786,1202.5119,1204.0,26.6246,338046598271.0,288791359379767.0,2.64320599515145e+17,0.5703,0.61338,0.64718,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0141-v_Post_g,v,Post,g,701824.0,3645.3506,1191.9329,1206.0,28.9829,332935838171.0,283943354363127.0,2.59164193250261e+17,0.57111,0.61327,0.6463800000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0142-d_Ant_d,d,Ant,d,1055833.0,4730.4503,1729.6006,1801.0,126.8438,1269095029220.0,1652481539267570.0,2.2754395648373e+18,0.60875,0.64466,0.67275,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,menophilus,sspn,w
MJ97.0142-d_Ant_g,d,Ant,g,1056791.0,4839.2097,1744.8559,1835.0,124.9215,1351782224708.0,1805173543131670.0,2.54679368825756e+18,0.61634,0.65144,0.67899,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,menophilus,sspn,w
MJ97.0142-d_Post_d,d,Post,d,721625.0,3776.6988,1272.4798,1286.0,74.9459,383631655689.0,346264120238687.0,3.33858024584604e+17,0.56697,0.60878,0.64132,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,menophilus,sspn,w
MJ97.0142-d_Post_g,d,Post,g,710987.0,3707.4856,1276.7612,1286.0,85.9598,382155526204.0,346426250507526.0,3.35306397718678e+17,0.5701,0.6118899999999999,0.6444,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,menophilus,sspn,w
MJ97.0142-v_Ant_d,v,Ant,d,1057682.0,4758.4747,1745.0762,1833.0,117.2078,1349965004547.0,1801399390018230.0,2.53969430445751e+18,0.61634,0.65151,0.67912,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,menophilus,sspn,w
MJ97.0142-v_Ant_g,v,Ant,g,1054636.0,4740.2564,1729.2265,1799.0,119.6375,1263972839936.0,1644029999505450.0,2.26149993368754e+18,0.60854,0.64452,0.67265,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,menophilus,sspn,w
MJ97.0142-v_Post_d,v,Post,d,715399.0,3773.9120000000003,1276.6642,1285.0,103.3782,384173001519.0,348098031689159.0,3.36717445224212e+17,0.57028,0.6120899999999999,0.64458,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,menophilus,sspn,w
MJ97.0142-v_Post_g,v,Post,g,721888.0,3735.2846,1272.5938,1292.0,103.2015,383494634999.0,346059299218065.0,3.33588901311635e+17,0.56413,0.6057600000000001,0.63815,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,menophilus,sspn,w
MJ97.0146-d_Ant_d,d,Ant,d,992003.0,4718.5996,1697.2341,1784.0,150.3506,1200476322352.0,1559131827478010.0,2.13924848319547e+18,0.61663,0.65172,0.6792699999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0146-d_Ant_g,d,Ant,g,990304.0,4668.9011,1705.8288,1773.0,127.0612,1162890851313.0,1496130915152560.0,2.03562650876924e+18,0.61119,0.64718,0.6753399999999999,778.7858,863.0,-25.8609,184103252340.0,100975657098226.0,6.02068491039855e+16,0.49962,0.5413399999999999,0.57539,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0146-d_Post_d,d,Post,d,661008.0,3389.5861,1155.4875,1156.0,42.9141,286841899125.0,234716284808649.0,2.05418285439548e+17,0.56985,0.61257,0.64588,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0146-d_Post_g,d,Post,g,659454.0,3469.042,1154.3034,1160.0,114.0505,289924901207.0,238101071145193.0,2.08981392663138e+17,0.5716,0.6138600000000001,0.6468,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0146-v_Ant_d,v,Ant,d,992884.0,4739.6706,1706.5879,1776.0,141.7729,1174624512614.0,1515762363877720.0,2.06844947262807e+18,0.61243,0.6483399999999999,0.6764600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0146-v_Ant_g,v,Ant,g,995383.0,4778.3325,1702.5410000000002,1789.0,147.1372,1201970305618.0,1561316549872860.0,2.14323116404405e+18,0.61424,0.64947,0.67711,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0146-v_Post_d,v,Post,d,659681.0,3587.8187,1153.2089999999998,1156.0,111.3082,288054600017.0,235920096827825.0,2.06521874484618e+17,0.57163,0.61402,0.64707,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0146-v_Post_g,v,Post,g,657990.0,3450.7161,1151.5288,1151.0,10.4369,283198923497.0,230820991638677.0,2.01199686485276e+17,0.56998,0.61274,0.64607,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Heliconiinae,Heliconius,numata,bicoloratus,w
MJ97.0147-d_Ant_d,d,Ant,d,1162220.0,4858.624,1778.4387,1846.0,93.2774,1406052312578.0,1856662902579480.0,2.60194635779346e+18,0.59583,0.63326,0.66263,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0147-d_Ant_g,d,Ant,g,1155582.0,4800.8767,1779.6852,1852.0,89.6933,1413558852333.0,1874386275167930.0,2.63732570630111e+18,0.59719,0.63442,0.66367,850.9465,928.0,-41.6307,259527851206.0,155624488146846.0,1.01026413019122e+17,0.51067,0.55235,0.58595,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0147-d_Post_d,d,Post,d,857835.0,3913.5416,1227.5912,1254.0,33.5708,454846676816.0,405588346027382.0,3.85915334067108e+17,0.58067,0.62125,0.65309,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0147-d_Post_g,d,Post,g,845160.0,3847.4583,1214.9707,1207.0,4.6913,400018396538.0,342972133376156.0,3.14944424215573e+17,0.56998,0.61338,0.64732,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0147-v_Ant_d,v,Ant,d,1159977.0,4784.7589,1782.8065,1854.0,84.2478,1411490638893.0,1869647443626690.0,2.62896690460583e+18,0.5949800000000001,0.6324,0.6618,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0147-v_Ant_g,v,Ant,g,1165760.0,4909.6361,1781.9111,1847.0,87.6456,1410430040847.0,1863996932415130.0,2.61509767113115e+18,0.59553,0.6331100000000001,0.6626,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0147-v_Post_d,v,Post,d,843234.0,3845.4999,1213.2999,1206.0,-4.7691,400359356098.0,343490110836856.0,3.15605800137489e+17,0.57135,0.6146699999999999,0.64856,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0147-v_Post_g,v,Post,g,856899.0,3922.3872,1227.089,1244.0,28.5673,447568200488.0,397032873081510.0,3.75932002526561e+17,0.58096,0.62203,0.65422,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0150-d_Ant_d,d,Ant,d,970179.0,4478.7661,1706.3296,1767.0,147.312,1152699778117.0,1489302901529540.0,2.03333507051488e+18,0.61687,0.65284,0.68093,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,menophilus,sspn,w
MJ97.0150-d_Ant_g,d,Ant,g,986624.0,4493.6118,1703.2645,1754.0,149.1859,1161847969773.0,1494177019681170.0,2.02954675311264e+18,0.61868,0.65472,0.68278,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,menophilus,sspn,w
MJ97.0150-d_Post_d,d,Post,d,664664.0,3955.4411,1231.3753,1249.0,83.1968,321616542361.0,279115474432951.0,2.59746922649776e+17,0.55694,0.59956,0.63303,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,menophilus,sspn,w
MJ97.0150-d_Post_g,d,Post,g,682619.0,3412.9659,1230.7334,1264.0,54.2675,348350322134.0,307155070675716.0,2.89542052471158e+17,0.56516,0.60624,0.63846,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,menophilus,sspn,w
MJ97.0150-v_Ant_d,v,Ant,d,986577.0,4514.3813,1702.3545,1752.0,145.5637,1157117156087.0,1485710795981130.0,2.01491570659759e+18,0.6181399999999999,0.65423,0.68233,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,menophilus,sspn,w
MJ97.0150-v_Ant_g,v,Ant,g,971563.0,4498.6656,1708.9560000000001,1768.0,145.094,1153382504656.0,1490478800266780.0,2.03563341798576e+18,0.61627,0.65233,0.6804899999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,menophilus,sspn,w
MJ97.0150-v_Post_d,v,Post,d,684481.0,3402.2379,1232.4345,1266.0,58.9853,350633180593.0,309699566404977.0,2.9243230068828e+17,0.56534,0.6064,0.6386,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,menophilus,sspn,w
MJ97.0150-v_Post_g,v,Post,g,664448.0,3903.2918,1230.1253,1248.0,97.3766,320463182576.0,277674021360180.0,2.57971495151487e+17,0.55647,0.59907,0.6325,NA,NA,NA,NA,NA,NA,NA,NA,NA,f,Ithomiinae,Melinaea,menophilus,sspn,w
MJ97.0154-d_Ant_d,d,Ant,d,1062738.0,4693.6706,1758.8059,1821.0,101.2161,1255658009522.0,1641786311258880.0,2.28103750684893e+18,0.59692,0.6348199999999999,0.66469,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0154-d_Ant_g,d,Ant,g,1090301.0,4687.3864,1771.5703,1844.0,80.7643,1303190227787.0,1713858570185240.0,2.39462754886851e+18,0.5928800000000001,0.63054,0.66018,803.346,881.0,-27.2141,220203102709.0,124891054707415.0,7.66123739595246e+16,0.5101100000000001,0.55125,0.5844,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0154-d_Post_d,d,Post,d,765064.0,4569.0432,1227.6283,1225.0,91.2253,374468986228.0,326468683163174.0,3.04833087003194e+17,0.57111,0.61458,0.64857,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0154-d_Post_g,d,Post,g,778335.0,4421.3447,1206.2647,1191.0,-86.369,360769429171.0,306508820711761.0,2.78765660917078e+17,0.5716399999999999,0.61543,0.64954,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0154-v_Ant_d,v,Ant,d,1090645.0,4671.0605,1769.7686,1841.0,65.8566,1296303086393.0,1700928111468590.0,2.37138933391978e+18,0.59219,0.6299100000000001,0.65959,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0154-v_Ant_g,v,Ant,g,1062268.0,4710.9843,1758.0424,1819.0,98.4213,1250315088914.0,1632364422240120.0,2.26471599961508e+18,0.59643,0.6344,0.6643,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0154-v_Post_d,v,Post,d,783075.0,4395.3031,1204.0333,1192.0,-87.5721,363831398415.0,309112270481263.0,2.8111124352658e+17,0.57184,0.61541,0.64937,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0154-v_Post_g,v,Post,g,764599.0,4554.4818,1227.7256,1224.0,97.0819,373452668760.0,325369638625750.0,3.03639669012303e+17,0.57098,0.61452,0.64856,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0156-d_Ant_d,d,Ant,d,1016075.0,5085.5184,1680.0584,1751.0,156.4751,1103709221765.0,1381041976153430.0,1.83544444879702e+18,0.59522,0.63262,0.66209,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0156-d_Ant_g,d,Ant,g,1014510.0,4545.8544,1690.3369,1748.0,83.4828,1104372414825.0,1383761642742130.0,1.83955684536357e+18,0.59688,0.63444,0.66385,785.7104,847.0,-34.7425,193878411091.0,107155426525035.0,6.40421789235303e+16,0.51612,0.55809,0.5917899999999999,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0156-d_Post_d,d,Post,d,704594.0,4099.3548,1141.2428,1143.0,-51.562,301428635092.0,244936300018548.0,2.13090043677902e+17,0.57224,0.61517,0.6488,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0156-d_Post_g,d,Post,g,704909.0,3628.2207,1137.5696,1135.0,-10.9174,299792972993.0,242660044176525.0,2.10240746822293e+17,0.57458,0.61748,0.6511,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0156-v_Ant_d,v,Ant,d,1011857.0,4642.4087,1685.3617,1744.0,95.2859,1094702087763.0,1367481186720410.0,1.81234101600137e+18,0.59641,0.63395,0.6633399999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
MJ97.0156-v_Ant_g,v,Ant,g,1015548.0,5061.2686,1681.1965,1752.0,150.9112,1092803749520.0,1363140969026860.0,1.80656596439515e+18,0.59209,0.62962,0.65918,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,tarapotensis,w
